Timestamp,Force
1221584,4095
1221594,4095
1221604,4095
1221614,4095
1221624,4095
1221634,4095
1221644,4095
1221654,4095
1221664,4095
1221674,4095
1221684,4095
1221694,4095
1221704,4095
1221714,4095
1221724,4095
1221734,4095
1221744,4095
1221754,4095
1221764,4095
1221774,4095
1221784,4095
1221794,4095
1221804,4095
1221814,4095
1221824,4095
1221834,4095
1221844,4095
1221854,4095
1221864,4095
1221874,4095
1221884,4095
1221894,4095
1221904,4083
1221914,4095
1221924,4095
1221934,4086
1221944,3987
1221954,3911
1221964,3856
1221974,3822
1221984,3787
1221994,3760
1222004,3760
1222014,3777
1222024,3807
1222034,3846
1222044,3889
1222054,3931
1222064,3962
1222074,3985
1222084,4016
1222094,4048
1222104,4086
1222114,4095
1222124,4095
1222134,4095
1222144,4095
1222154,4095
1222164,4093
1222174,4052
1222184,4028
1222194,4026
1222204,4011
1222214,3932
1222224,3885
1222234,3763
1222244,3632
1222254,3441
1222264,3226
1222274,3739
1222284,4095
1222294,4095
1222304,4095
1222314,4095
1222324,4095
1222334,4095
1222344,4095
1222354,4095
1222364,4095
1222374,4095
1222384,4095
1222394,4095
1222404,4095
1222414,4095
1222424,4095
1222434,4095
1222444,4095
1222454,4095
1222464,4095
1222474,4095
1222484,4095
1222494,4095
1222504,4095
1222514,4095
1222524,4095
1222534,4095
1222544,4095
1222554,4095
1222564,4095
1222574,4095
1222584,4095
1222594,4095
1222604,4095
1222614,4095
1222624,4095
1222634,4095
1222644,4095
1222654,4095
1222664,4095
1222674,4095
1222684,4095
1222694,4095
1222704,4095
1222714,4095
